"2013-01-01" "00:00:00" "286.734893798828" "0" "0" "286.50927734375" "0" "0" "285.896118164062" "0" "0" "288.845336914062" "0" "0" "286.814086914062" "0" "0" "285.072723388672" "0" "0" "287.211181640625" "0" "0"
"2013-01-01" "01:00:00" "284.063201904297" "0" "0" "275.319152832031" "0" "0" "285.674499511719" "0" "0" "281.074432373047" "0" "0" "275.174774169922" "0" "0" "275.390350341797" "0" "1.88691046787426e-05" "286.707458496094" "0" "0"
"2013-01-01" "02:00:00" "283.445587158203" "0" "0" "275.324340820312" "0" "0" "284.449035644531" "0" "0" "279.254638671875" "0" "0" "274.800628662109" "0" "0" "275.508117675781" "0" "2.03363379114307e-05" "285.320159912109" "0" "0"
"2013-01-01" "03:00:00" "282.212066650391" "0" "0" "275.116088867188" "0" "0" "284.560974121094" "0" "0" "278.392517089844" "0" "0" "274.632202148438" "0" "0" "275.488739013672" "0" "2.05733467737446e-05" "285.060485839844" "0" "0"
"2013-01-01" "04:00:00" "282.1552734375" "0" "0" "275.097442626953" "0" "0" "283.602294921875" "0" "0" "278.033569335938" "0" "0" "274.343505859375" "0" "0" "275.145538330078" "0" "2.0963221686543e-05" "284.581115722656" "0" "0"
"2013-01-01" "05:00:00" "281.294342041016" "0" "0" "274.314361572266" "0" "0" "283.360992431641" "0" "0" "278.118774414062" "0" "0" "273.410247802734" "0" "0" "274.508087158203" "0" "2.10023226827616e-05" "284.341064453125" "0" "0"
"2013-01-01" "06:00:00" "280.119415283203" "0" "0" "273.567260742188" "0" "0" "283.840637207031" "0" "0" "277.570648193359" "0" "0" "273.170745849609" "0" "0" "274.511413574219" "0" "2.12192207982298e-05" "284.052795410156" "0" "0"
"2013-01-01" "07:00:00" "279.599609375" "0" "0" "274.133880615234" "0" "0" "283.562133789062" "0" "0" "277.105773925781" "0" "0" "273.077453613281" "0" "0" "274.673919677734" "0" "2.12192207982298e-05" "284.171234130859" "0" "0"
"2013-01-01" "08:00:00" "279.431671142578" "0" "0" "273.0419921875" "0" "0" "282.355224609375" "0" "0" "276.704132080078" "0" "0" "273.883148193359" "0" "0" "274.383636474609" "0" "2.12192207982298e-05" "283.407745361328" "0" "0"
"2013-01-01" "09:00:00" "278.411773681641" "0" "0" "273.1376953125" "0" "0" "282.180877685547" "0" "0" "276.506652832031" "0" "0" "274.520324707031" "0" "0" "274.186614990234" "0" "2.12949489650782e-05" "283.763153076172" "0" "0"
"2013-01-01" "10:00:00" "278.272827148438" "0" "0" "272.856567382812" "0" "0" "282.472747802734" "0" "0" "277.172637939453" "0" "0" "272.743865966797" "0" "0" "274.291412353516" "0" "2.12955528695602e-05" "283.1630859375" "0" "0"
"2013-01-01" "11:00:00" "278.505767822266" "0" "0" "272.808013916016" "0" "0" "281.571441650391" "0" "0" "277.058807373047" "0" "0" "272.655029296875" "0" "0" "274.16943359375" "0" "2.13487637665821e-05" "282.996002197266" "0" "0"
"2013-01-01" "12:00:00" "278.653106689453" "0" "0" "272.815063476562" "0" "0" "281.442504882812" "0" "0" "276.558410644531" "0" "0" "272.739379882812" "0" "0" "274.233428955078" "0" "2.15767959161894e-05" "282.846588134766" "0" "0"
"2013-01-01" "13:00:00" "277.849487304688" "0" "0" "273.003295898438" "0" "0" "281.612243652344" "0" "0" "277.023193359375" "0" "0" "272.591827392578" "0" "0" "274.338195800781" "0" "2.15790405491134e-05" "282.731597900391" "0" "0"
"2013-01-01" "14:00:00" "277.265441894531" "0" "0" "273.939117431641" "0" "0" "281.984924316406" "0" "0" "277.744262695312" "0" "0" "273.375885009766" "0" "0" "274.367370605469" "0" "2.24143204832217e-05" "282.827575683594" "0" "0"
"2013-01-01" "15:00:00" "280.219573974609" "0" "0" "278.348083496094" "0" "0" "283.680786132812" "0" "0" "281.587646484375" "0" "0" "277.287231445312" "0" "0" "275.480895996094" "0" "2.50972007052042e-05" "284.415252685547" "0" "0"
"2013-01-01" "16:00:00" "282.292938232422" "0" "0" "279.262817382812" "0" "0" "284.745635986328" "0" "0" "282.300659179688" "0" "0" "278.405517578125" "0" "0" "276.551879882812" "0" "2.54704336839495e-05" "285.596069335938" "0" "0"
"2013-01-01" "17:00:00" "285.994415283203" "0" "0" "279.939575195312" "0" "0" "285.745422363281" "0" "0" "283.419128417969" "0" "0" "278.468902587891" "0" "0" "277.672119140625" "0" "2.54704336839495e-05" "286.568878173828" "0" "0"
"2013-01-01" "18:00:00" "286.560455322266" "0" "0" "281.272094726562" "0" "0" "287.805511474609" "0" "0" "284.699798583984" "0" "0" "279.138000488281" "0" "1.78118639837521e-08" "278.450927734375" "0" "2.54704336839495e-05" "288.281127929688" "0" "0"
"2013-01-01" "19:00:00" "287.525787353516" "0" "0" "282.091186523438" "0" "0" "290.692108154297" "0" "0" "286.074768066406" "0" "0" "279.752319335938" "0" "4.59640610017686e-08" "279.058807373047" "0" "2.54704336839495e-05" "290.023010253906" "0" "0"
"2013-01-01" "20:00:00" "287.751434326172" "0" "0.111219801008701" "282.663330078125" "0" "0" "291.286743164062" "0" "0" "286.973602294922" "0" "0" "279.847351074219" "0" "0.0118629299104214" "278.590118408203" "0" "2.54704336839495e-05" "291.517272949219" "0" "0"
"2013-01-01" "21:00:00" "288.294281005859" "0" "0.111366093158722" "282.882293701172" "0" "0" "291.533813476562" "0" "0" "286.390594482422" "0" "0" "279.509094238281" "0" "0.243330359458923" "277.708129882812" "0" "0.0308441091328859" "292.584411621094" "0" "0"
